SubjNum,Name,Start Time,End Time,Days of Week,Room,Building
ECE421,Neural Interface Engineering,3:00 PM,3:50 PM,MWF,1013,Electrical & Computer Eng Bldg
ECE422,Computer Security I,12:00 PM,12:50 PM,W,1304,Siebel Center for Comp Sci
ECE424,Computer Security II,ARRANGED,,,,
ECE428,Distributed Systems,ARRANGED,,,,
ECE437,Sensors and Instrumentation,9:00 AM,11:50 AM,T,4022,Electrical & Computer Eng Bldg
ECE438,Communication Networks,3:30 PM,4:45 PM,MW,,
ECE439,Wireless Networks,9:30 AM,10:45 AM,WF,216,Siebel Center for Comp Sci
ECE444,IC Device Theory &amp; Fabrication,2:00 PM,4:50 PM,F,ARR,Micro & Nanotechnology Lab
ECE445,Senior Design Project Lab,4:00 PM,5:50 PM,T,1002,Electrical & Computer Eng Bldg
ECE448,Artificial Intelligence,9:00 AM,9:50 AM,MWF,0027/1025,Campus Instructional Facility
ECE449,Machine Learning,12:30 PM,1:45 PM,WF,1404,Siebel Center for Comp Sci
ECE453,Wireless Communication Systems,9:00 AM,11:50 AM,T,5080,Electrical & Computer Eng Bldg
ECE457,Microwave Devices &amp; Circuits,9:30 AM,10:50 AM,TR,3015,Electrical & Computer Eng Bldg
ECE459,Communications Systems,9:30 AM,10:50 AM,TR,2013,Electrical & Computer Eng Bldg
ECE462,Logic Synthesis,10:00 AM,10:50 AM,MWF,,
ECE463,Digital Communications Lab,1:00 PM,3:50 PM,R,5080,Electrical & Computer Eng Bldg
ECE464,Power Electronics,1:00 PM,2:20 PM,MW,2017,Electrical & Computer Eng Bldg
ECE467,Biophotonics,11:00 AM,12:20 PM,TR,3013,Electrical & Computer Eng Bldg
ECE469,Power Electronics Laboratory,3:00 PM,5:50 PM,W,4024,Electrical & Computer Eng Bldg
ECE470,Introduction to Robotics,9:00 AM,10:50 AM,T,3071,Electrical & Computer Eng Bldg
ECE471,Data Science Analytics using Probabilistic Graph Models,12:30 PM,1:50 PM,MW,3081,Electrical & Computer Eng Bldg
ECE473,Fund of Engrg Acoustics,10:00 AM,10:50 AM,MWF,2017,Electrical & Computer Eng Bldg
ECE476,Power System Analysis,9:30 AM,10:50 AM,TR,2017,Electrical & Computer Eng Bldg
ECE482,Digital IC Design,3:00 PM,3:50 PM,MWF,1015,Electrical & Computer Eng Bldg
ECE484,Principles of Safe Autonomy,10:00 AM,10:50 AM,F,5072,Electrical & Computer Eng Bldg
ECE486,Control Systems,2:00 PM,4:50 PM,R,3077,Electrical & Computer Eng Bldg
ECE490,Introduction to Optimization,11:00 AM,12:20 PM,TR,3081,Electrical & Computer Eng Bldg
ECE491,Numerical Analysis,11:00 AM,12:15 PM,TR,3039,Campus Instructional Facility
ECE492,Parallel Progrmg: Sci &amp; Engrg,11:00 AM,12:15 PM,WF,1320,Digital Computer Laboratory
ECE493,Advanced Engineering Math,10:00 AM,10:50 AM,MWF,156,Henry Administration Bldg
ECE496,Senior Research Project,ARRANGED,,,,
ECE498,Special Topics in ECE,3:30 PM,4:50 PM,TR,3013,Electrical & Computer Eng Bldg
ECE499,Senior Thesis,ARRANGED,,,,
ECE500,ECE Colloquium,4:00 PM,4:50 PM,R,1002,Electrical & Computer Eng Bldg
ECE511,Computer Architecture,2:00 PM,3:20 PM,TR,3015,Electrical & Computer Eng Bldg
ECE515,Control System Theory &amp; Design,2:00 PM,3:20 PM,TR,3017,Electrical & Computer Eng Bldg
ECE517,Nonlinear &amp; Adaptive Control,2:00 PM,3:20 PM,TR,2017,Electrical & Computer Eng Bldg
ECE518,Adv Semiconductor Nanotech,10:00 AM,11:20 AM,MW,3020,Electrical & Computer Eng Bldg
ECE520,EM Waves &amp; Radiating Systems,2:00 PM,3:20 PM,TR,2015,Electrical & Computer Eng Bldg
ECE523,Plasma Technology of Gaseous Electronics,2:00 PM,3:50 PM,MW,1304,Siebel Center for Comp Sci
ECE524,Advanced Computer Security,11:00 AM,12:15 PM,WF,305,Materials Science & Eng Bld
ECE527,System-On-Chip Design,11:00 AM,12:20 PM,TR,4070,Electrical & Computer Eng Bldg
ECE530,Large-Scale System Analysis,11:30 AM,12:50 PM,MW,3015,Electrical & Computer Eng Bldg
ECE534,Random Processes,9:30 AM,10:50 AM,TR,3017,Electrical & Computer Eng Bldg
ECE535,Theory of Semicond &amp; Devices,1:00 PM,1:50 PM,MWF,3015,Electrical & Computer Eng Bldg
ECE537,Speech Processing Fundamentals,12:00 PM,12:50 PM,MWF,3013,Electrical & Computer Eng Bldg
ECE544,Topics in Signal Processing,11:00 AM,12:20 PM,TR,3017,Electrical & Computer Eng Bldg
ECE549,Computer Vision,11:00 AM,12:15 PM,MW,1404,Siebel Center for Comp Sci
ECE551,Digital Signal Processing II,12:30 PM,1:50 PM,TR,2017,Electrical & Computer Eng Bldg
ECE562,Advanced Digital Communication,2:00 PM,3:20 PM,TR,3013,Electrical & Computer Eng Bldg
ECE563,Information Theory,12:30 PM,1:50 PM,TR,3081,Electrical & Computer Eng Bldg
ECE566,Computational Inference and Learning,2:00 PM,3:20 PM,TR,3020,Electrical & Computer Eng Bldg
ECE573,Power System Control,12:30 PM,1:50 PM,TR,3020,Electrical & Computer Eng Bldg
ECE586,Topics in Decision and Control,1:00 PM,2:20 PM,MW,2015,Electrical & Computer Eng Bldg
ECE590,Graduate Seminar in Special Topics,4:00 PM,4:50 PM,T,2013,Electrical & Computer Eng Bldg
ECE596,Master's Project,ARRANGED,,,,
ECE597,Individual Study in ECE,ARRANGED,,,,
ECE598,Special Topics in ECE,12:30 PM,1:50 PM,TR,3013,Electrical & Computer Eng Bldg
ECE599,Thesis Research,ARRANGED,,,,
ECON102,Microeconomic Principles,8:00 AM,8:50 AM,F,215,David Kinley Hall
ECON103,Macroeconomic Principles,8:00 AM,8:50 AM,F,119,David Kinley Hall
ECON198,Economics at Illinois,4:00 PM,4:50 PM,T,114,David Kinley Hall
ECON199,Undergraduate Open Seminar,3:00 PM,3:50 PM,M,215,David Kinley Hall
ECON202,Economic Statistics I,8:00 AM,8:50 AM,W,215,David Kinley Hall
ECON203,Economic Statistics II,8:00 AM,8:50 AM,F,206,David Kinley Hall
ECON210,Environmental Economics,10:00 AM,10:50 AM,F,313,Mumford Hall
ECON298,Professional Economics Internship,ARRANGED,,,,
ECON302,Inter Microeconomic Theory,8:00 AM,8:50 AM,F,113,David Kinley Hall
ECON303,Inter Macroeconomic Theory,9:00 AM,9:50 AM,M,108,David Kinley Hall
ECON399,Advanced Undergraduate Open Seminar,ARRANGED,,,,
ECON402,American Economic History,11:00 AM,12:20 PM,TR,321,Gregory Hall
ECON411,Public Sector Economics,9:30 AM,10:50 AM,MW,123,David Kinley Hall
ECON415,Environmental Economics,11:00 AM,12:20 PM,TR,319,Gregory Hall
ECON425,Macroeconomic Policy,11:00 AM,12:20 PM,TR,1092,Lincoln Hall
ECON426,Monetary Economics and Policy,9:30 AM,10:50 AM,TR,1090,Lincoln Hall
ECON440,Economics of Labor Markets,11:00 AM,12:20 PM,MW,,
ECON442,Women in the Economy,11:00 AM,12:20 PM,MW,206,David Kinley Hall
ECON447,Economics of the Workplace,9:30 AM,10:50 AM,TR,156,Henry Administration Bldg
ECON448,Employee Compensation and Incentives,12:30 PM,1:50 PM,TR,156,Henry Administration Bldg
ECON450,Development Economics,11:00 AM,12:20 PM,TR,123,David Kinley Hall
ECON455,Economics of Poverty Alleviation in Developing Countries,12:30 PM,1:50 PM,MW,333,Armory
ECON456,Migration and Economic Development,11:00 AM,12:20 PM,MW,215B,David Kinley Hall
ECON471,Intro to Applied Econometrics,9:30 AM,10:50 AM,MW,134,Temple Hoyne Buell Hall
ECON474,Econometrics of Policy Evaluation,9:30 AM,10:50 AM,TR,119,David Kinley Hall
ECON484,Law and Economics,9:30 AM,10:50 AM,TR,215B,David Kinley Hall
ECON490,Topics in Economics,3:30 PM,4:50 PM,TR,119,David Kinley Hall
ECON491,Topics in Econometrics,3:30 PM,4:50 PM,MW,333,Armory
ECON500,Microeconomics,12:30 PM,1:50 PM,F,386,Armory
ECON501,Macroeconomics,9:30 AM,10:50 AM,F,386,Armory
ECON502,Economic Statistics,2:00 PM,3:20 PM,F,386,Armory
ECON505,Introduction to Game Theory,2:00 PM,3:20 PM,TR,119,David Kinley Hall
ECON510,Economics of Taxation,3:30 PM,4:50 PM,TR,317,David Kinley Hall
ECON513,International Trade,11:00 AM,12:20 PM,TR,215B,David Kinley Hall
ECON516,Monetary Theory,9:30 AM,10:50 AM,MW,215B,David Kinley Hall
ECON519,Development and Growth Policy,11:00 AM,12:20 PM,MW,209,David Kinley Hall
ECON528,Microeconomics for Business,ARRANGED,,,,
ECON530,Microeconomic Theory I,8:30 AM,9:50 AM,F,125,David Kinley Hall
ECON531,Macroeconomic Theory I,11:00 AM,12:20 PM,F,125,David Kinley Hall
ECON532,Econometric Analysis I,12:30 PM,1:50 PM,F,125,David Kinley Hall
ECON541,Labor Economics II,2:00 PM,3:20 PM,TR,215,David Kinley Hall
ECON542,Collective Bargaining,11:00 AM,1:50 PM,T,35/43,Inst Labor &  Industrial Rel
ECON543,Workplace Dispute Resolution,2:00 PM,4:50 PM,R,35/43,Inst Labor &  Industrial Rel
ECON549,Environmental Economics,1:30 PM,2:50 PM,TR,313,Mumford Hall
ECON551,Topics in Development Econ,9:30 AM,10:50 AM,TR,215,David Kinley Hall
ECON585,Topics in International Econ,9:30 AM,10:50 AM,MW,209,David Kinley Hall
ECON590,Individual Study and Research,3:30 PM,5:20 PM,TR,215,David Kinley Hall
ECON598,Workshop and Research Seminar,2:00 PM,3:20 PM,MW,317,David Kinley Hall
EDPR199,Undergraduate Open Seminar,ARRANGED,,,,
EDPR250,School &amp; Community Experiences,8:00 AM,8:50 AM,F,,
EDPR420,School Access &amp; Supports,ARRANGED,,,,
EDPR432,Ed Prac in EC &amp; ELED,ARRANGED,,,,
EDPR438,Educational Practice in Special Fields,ARRANGED,,,,
EDPR442,Educational Practice in Secondary Education,ARRANGED,,,,
EDPR550,School and Community Experience,ARRANGED,,,,
EDUC101,Education Orientation Seminar,3:00 PM,3:50 PM,M,385,Education Building
EDUC102,Freshman Honors Seminar,4:00 PM,4:50 PM,W,209,Huff Hall
EDUC199,Undergraduate Open Seminar,4:00 PM,5:20 PM,T,,
EDUC201,Identity and Difference in Education,11:00 AM,12:50 PM,W,389,Education Building
EDUC202,"Social Justice, School and Society",12:00 PM,1:50 PM,W,323,Education Building
EDUC299,Education Study Abroad,ARRANGED,,,,
EDUC499,Education Abroad,ARRANGED,,,,
EIL199,Undergraduate Open Seminar,ARRANGED,,,,
EIL214,TESL in the Elementary School,ARRANGED,,,,
EIL215,TESL in the Secondary School,ARRANGED,,,,
EIL411,Intro to TESL Methodology,3:00 PM,3:50 PM,MWF,G36,Foreign Languages Building
EIL422,Engl Grammar for ESL Teachers,11:00 AM,11:50 AM,MWF,2055,Sidney Lu Mech Engr Bldg
EIL460,Principles of Language Testing,12:30 PM,1:50 PM,TR,G23,Foreign Languages Building
EIL587,Seminar in Second Lang Studies,9:30 AM,10:50 AM,TR,G8A,Foreign Languages Building
EIL591,Research in Special Topics,ARRANGED,,,,
EIL599,Thesis Research,ARRANGED,,,,
ENG100,Grainger Engineering Orientation Seminar,3:00 PM,3:50 PM,TR,272,Agricultural Engr Sciences Bld
ENG101,Engineering at Illinois,2:00 PM,2:50 PM,W,447,Altgeld Hall
ENG110,Communicating and Presenting in Engineering,9:00 AM,9:50 AM,MW,3038,Campus Instructional Facility
ENG111,MEP Mentoring,9:00 AM,9:50 AM,M,2036,Campus Instructional Facility
ENG177,Engineering First-Year Experience Seminars,10:00 AM,10:50 AM,F,1043,Sidney Lu Mech Engr Bldg
ENG198,Special Topics,4:00 PM,4:50 PM,W,106B3,Engineering Hall
ENG199,Undergraduate Open Seminar,10:00 AM,10:50 AM,F,1038,Campus Instructional Facility
ENG211,Empowering Academic Success,ARRANGED,,,,
ENG261,Technology &amp; Mgmt Seminar,12:00 PM,12:50 PM,F,23,Psychology Building
ENG298,Special Topics,ARRANGED,,,,
ENG299,Engineering Study Abroad,ARRANGED,,,,
ENG300,Engineering Transfer Orientation,ARRANGED,,,,
ENG310,Engineering Internship,ARRANGED,,,,
ENG398,Special Topics,10:00 AM,10:50 AM,MW,3038,Campus Instructional Facility
ENG411,Engineering Ambassadors Leadership Training,8:00 PM,8:50 PM,W,4039,Campus Instructional Facility
ENG471,Seminar Energy &amp; Sustain Engrg,4:00 PM,4:50 PM,W,114,Transportation Building
ENG491,Interdisciplinary Design Proj,1:00 PM,2:20 PM,TR,2036,Campus Instructional Facility
ENG498,Special Topics,4:30 PM,5:50 PM,W,,
ENG510,Engineering Practice,ARRANGED,,,,
ENG571,Theory Energy &amp; Sustain Engrg,ARRANGED,,,,
ENG572,Professional Practicum,ARRANGED,,,,
ENG573,Capstone Project,ARRANGED,,,,
ENG591,Engineering Advanced Seminar,4:00 PM,5:20 PM,W,1038,Campus Instructional Facility
ENG598,Special Topics,11:00 AM,11:50 AM,F,1002,Electrical & Computer Eng Bldg
ENGL104,Introduction to Film,12:30 PM,1:45 PM,TR,148,Armory
ENGL109,Intro to Fiction-ACP,10:00 AM,10:50 AM,MWF,131,English Building
ENGL115,Intro to British Literature,11:00 AM,11:50 AM,MWF,104,English Building
ENGL116,Introduction to American Literature,12:30 PM,1:45 PM,TR,150,English Building
ENGL119,Literature of Fantasy,11:00 AM,11:50 AM,MWF,,
ENGL121,Introduction to Comics,9:00 AM,9:50 AM,MWF,104,English Building
ENGL122,The Middle Ages in Popular Culture,9:30 AM,10:45 AM,TR,119,English Building
ENGL199,Undergraduate Open Seminar,ARRANGED,,,,
ENGL200,Introduction to the Study of Literature and Culture,11:00 AM,11:50 AM,MWF,119,English Building
ENGL206,Enlightenment Literature and Culture,9:00 AM,9:50 AM,MWF,,
ENGL207,Romantic Literature and Culture,9:30 AM,10:45 AM,TR,104,English Building
ENGL208,Victorian Literature and Culture,11:00 AM,12:15 PM,TR,219,Gregory Hall
ENGL209,Early British Literature and Culture,10:00 AM,10:50 AM,F,113,English Building
ENGL213,Modernist Literature and Culture,10:00 AM,10:50 AM,MWF,104,English Building
ENGL216,Legends of King Arthur,10:00 AM,10:50 AM,MWF,150,English Building
ENGL218,Introduction to Shakespeare,3:30 PM,4:45 PM,TR,104,English Building
ENGL219,Literature and Medicine,11:00 AM,12:15 PM,TR,104,English Building
ENGL221,Speculative Futures,2:00 PM,2:50 PM,MWF,104,English Building
ENGL222,Jewish American and US Minority Literatures in Dialogue,11:00 AM,12:20 PM,TR,323,Education Building
ENGL224,Latina/o Popular Culture,12:30 PM,1:50 PM,TR,103,1207 W Oregon
ENGL225,Intro to Latina/o Literature,2:00 PM,3:20 PM,TR,1027,Lincoln Hall
ENGL245,The Short Story,11:00 AM,11:50 AM,MWF,150,English Building
ENGL251,The Twentieth-Century American Novel,1:00 PM,1:50 PM,MWF,104,English Building
ENGL255,Early American Literature and Culture,10:00 AM,10:50 AM,F,125,English Building
ENGL259,Early African American Literature and Culture,10:00 AM,10:50 AM,MWF,108,English Building
ENGL265,Intro to American Indian Lit,12:30 PM,1:45 PM,TR,,
ENGL266,Grimm's Fairy Tales in Context,12:00 PM,12:50 PM,F,329,Gregory Hall
ENGL273,"American Cinema, 1950-2000",12:30 PM,1:45 PM,TR,125,David Kinley Hall
ENGL285,Postcolonial Literature in English,1:00 PM,1:50 PM,MWF,150,English Building
ENGL290,Individual Study,ARRANGED,,,,
ENGL301,Introduction to Critical Theory,10:00 AM,10:50 AM,MWF,119,English Building
ENGL322,Dostoevsky,2:00 PM,3:20 PM,TR,209,David Kinley Hall
ENGL325,Topics in LGBT Literature and Film,12:00 PM,1:15 PM,MW,1022,Lincoln Hall
ENGL350,"Writing about Literature, Text, and Culture",1:00 PM,1:50 PM,MWF,,
ENGL360,Environmental Writing,12:30 PM,1:50 PM,TR,205,Gregory Hall
ENGL373,Special Topics in Film Studies,12:30 PM,1:45 PM,TR,,
ENGL380,Topics in Writing Studies,2:00 PM,3:15 PM,TR,150,English Building
ENGL390,Advanced Individual Study,ARRANGED,,,,
ENGL391,Honors Individual Study,ARRANGED,,,,
ENGL396,English Honors Seminar,11:00 AM,12:15 PM,TR,115,English Building
ENGL402,Descriptive English Grammar,1:00 PM,1:50 PM,MWF,108,English Building
ENGL404,Engl Grammar for ESL Teachers,11:00 AM,11:50 AM,MWF,2055,Sidney Lu Mech Engr Bldg
ENGL423,Milton,9:00 AM,9:50 AM,MWF,131,English Building
ENGL428,"British Drama, 1660-1800",12:30 PM,1:45 PM,TR,104,English Building
ENGL435,Nineteenth-Century British Fiction,2:00 PM,3:15 PM,TR,104,English Building
ENGL450,"Becoming Modern: American Literature, 1865-1914",2:00 PM,2:50 PM,MWF,150,English Building
ENGL455,Major Authors,9:30 AM,11:30 AM,TR,307,English Building
ENGL477,Advanced Environmental Writing,2:00 PM,3:20 PM,MW,169,Davenport Hall
ENGL481,Composition Theory and Practice,2:00 PM,2:50 PM,MWF,127,English Building
ENGL482,Writing Technologies,12:00 PM,12:50 PM,MWF,304,English Building
ENGL500,Intro to Criticism &amp; Research,1:00 PM,2:15 PM,MW,307,English Building
ENGL503,Historiography of Cinema,1:00 PM,4:50 PM,R,336,Gregory Hall
ENGL505,Writing Studies,12:00 PM,2:30 PM,T,310,David Kinley Hall
ENGL524,Seminar in Early Modern Literature,3:00 PM,5:30 PM,W,115,English Building
ENGL547,Seminar Earlier American Lit,12:30 PM,2:50 PM,T,125,English Building
ENGL559,Seminar Afro-American Lit,12:30 PM,2:50 PM,R,125,English Building
ENGL564,Seminar Lit Modes and Genres,3:00 PM,5:50 PM,MW,135,English Building
ENGL578,Seminar Lit &amp;Other Disciplines,3:00 PM,4:50 PM,W,3024,Foreign Languages Building
ENGL581,Seminar Literary Theory,3:00 PM,4:50 PM,R,215,Davenport Hall
ENGL584,Topics Discourse and Writing,12:30 PM,2:50 PM,R,G30,Foreign Languages Building
ENGL591,Research in Special Topics,ARRANGED,,,,
ENGL593,Professional Seminar in College Teaching,9:30 AM,11:50 AM,T,304,English Building
ENGL599,Thesis Research,ARRANGED,,,,
ENSU303,Sustainable Business I,9:00 AM,11:00 AM,S,,
ENVS210,Environmental Economics,10:00 AM,10:50 AM,F,313,Mumford Hall
ENVS220,Communicating Agriculture,12:30 PM,1:50 PM,TR,242,Bevier Hall
ENVS299,Ind Studies of Env. Topics,ARRANGED,,,,
ENVS310,Natural Resource Economics,10:00 AM,10:50 AM,F,107,Animal Sciences Laboratory
ENVS330,Environmental Communications,2:00 PM,3:20 PM,TR,307,Gregory Hall
ENVS447,Environmental Sociology,12:30 PM,1:50 PM,TR,106,David Kinley Hall
ENVS480,Basic Toxicology,9:00 AM,9:50 AM,MWF,,
ENVS491,Sustainability Experience,ARRANGED,,,,
ENVS492,"Sustainability, Energy and Environment Capstone",11:00 AM,12:20 PM,TR,337,National Soybean Res Ctr
ENVS596,Interdisciplinary Tox Sem,12:00 PM,12:50 PM,F,3526,Vet Med Basic Sciences Bldg
EPOL199,Undergraduate Open Seminar,9:00 AM,10:20 AM,TR,212,1205 W Oregon
EPOL310,Race and Cultural Diversity,2:00 PM,3:50 PM,R,,
EPOL380,Education and Social Justice,10:00 AM,11:20 AM,MW,42A,Education Building
EPOL401,History of American Education,4:00 PM,5:50 PM,R,22,Education Building
EPOL402,Asian American Education,10:00 AM,11:50 AM,T,22,Education Building
EPOL403,Historical and Social Barriers,6:00 PM,9:00 PM,T,,
EPOL405,School and Society,5:00 PM,7:00 PM,T,,
EPOL409,Sociology of Education,ARRANGED,,,,
EPOL410,Racial and Ethnic Families,ARRANGED,,,,
EPOL470,Principles of Human Resource Education,6:00 PM,8:00 PM,W,,
EPOL472,Instructional and Training System Design,6:00 PM,8:00 PM,R,,
EPOL481,New Learning,6:30 PM,7:30 PM,M,,
EPOL483,Learning Technologies,6:00 PM,8:00 PM,R,,
EPOL485,Introduction to eLearning,6:00 PM,8:00 PM,T,,
EPOL490,Special Study and Investigation,6:00 PM,7:50 PM,T,,
EPOL500,Proseminar in EPOL,2:00 PM,3:50 PM,M,382,Education Building
EPOL506,Contemporary Philosophy of Education,4:00 PM,5:50 PM,M,162,Education Building
EPOL515,Introduction to Diversity &amp; Equity,7:00 PM,9:00 PM,T,,
EPOL516,Critical Race Theory and Education,4:00 PM,6:00 PM,F,,
EPOL517,"Race, Gender and Sexuality Issues",6:00 PM,8:00 PM,W,,
EPOL520,Education and Globalization,7:00 PM,9:00 PM,R,,
EPOL521,Globalizing Educational Policy,7:00 PM,9:00 PM,R,,
EPOL522,Globalization of Higher Education,5:00 PM,7:00 PM,M,,
EPOL523,Global Issues in Learning,6:00 PM,8:00 PM,T,,
EPOL524,Education and Human Rights,6:00 PM,8:00 PM,M,,
EPOL530,Educational Politics and Policies,5:30 PM,9:30 PM,M,,
EPOL531,"Diversity, Leadership &amp; Policy",6:00 PM,8:30 PM,W,,
EPOL535,Introduction to Educational Leadership,9:00 AM,12:00 PM,S,,
EPOL536,Leading School Improvement,5:30 PM,9:20 PM,T,4G,Education Building
EPOL540,Leading Learning-Centered Schools,5:30 PM,8:30 PM,R,,
EPOL542,Public School Finance,5:30 PM,9:20 PM,M,,
EPOL544,Organizational Theory for Educational Leaders,9:00 AM,4:00 PM,S,ARR,Oakton Com Coll Des Plaines IL
EPOL551,Organization of Higher Education,4:00 PM,6:50 PM,T,4F,Education Building
EPOL554,College Teaching,7:00 PM,9:00 PM,W,,
EPOL556,Access to Higher Education,4:00 PM,6:50 PM,R,323,Education Building
EPOL558,The Community College,4:00 PM,6:20 PM,M,,
EPOL563,The College Student,4:00 PM,6:50 PM,W,166,Education Building
EPOL566,Public Policy in Higher Education,1:00 PM,3:50 PM,F,,
EPOL571,Advanced Theories in Human Resource Development,6:00 PM,8:00 PM,M,,
EPOL575,Economics of Human Resources,11:00 AM,1:50 PM,R,35/43,Inst Labor &  Industrial Rel
EPOL577,International Human Resource Development,6:00 PM,8:00 PM,W,,
EPOL580,Ubiquitous Learning,5:30 PM,6:30 PM,M,,
EPOL581,"Knowledge, Learning and Pedagogy",5:30 PM,6:30 PM,M,,
EPOL586,General Field Research Seminar,6:00 PM,8:30 PM,R,,
EPOL587,Special Field Research Seminar,6:00 PM,8:30 PM,R,,
EPOL588,Methodology Research Seminar,5:30 PM,8:30 PM,M,,
EPOL590,Advanced Graduate Seminar,4:00 PM,6:50 PM,M,376,Education Building
EPOL591,Thesis Seminar,7:00 PM,9:00 PM,R,,
EPOL595,Independent Study,ARRANGED,,,,
EPOL597,Clinical Experience Administration,ARRANGED,,,,
EPOL599,Thesis Research,ARRANGED,,,,
EPS380,Education and Social Justice,10:00 AM,11:20 AM,MW,42A,Education Building
EPS402,Asian American Education,10:00 AM,11:50 AM,T,22,Education Building
EPSY201,Educational Psychology,9:00 AM,10:50 AM,F,166,Education Building
EPSY202,Exploring Cultural Diversity,1:00 PM,2:50 PM,R,389,Education Building
EPSY203,Social Issues Group Dialogues,5:00 PM,7:00 PM,W,,
EPSY220,Career Theory and Practice,ARRANGED,,,,
EPSY222,Language &amp; Culture of Deaf Communities,ARRANGED,,,,
EPSY395,Independent Study,ARRANGED,,,,
